Rater,filename,Rating
44,AF9.jpg,3
45,AF9.jpg,2
46,AF9.jpg,3
47,AF9.jpg,2
48,AF9.jpg,1
49,AF9.jpg,2
50,AF9.jpg,2
51,AF9.jpg,2
52,AF9.jpg,3
53,AF9.jpg,3
54,AF9.jpg,1
55,AF9.jpg,2
56,AF9.jpg,2
57,AF9.jpg,2
58,AF9.jpg,2
59,AF9.jpg,2
60,AF9.jpg,2
1,AF10.jpg,4
2,AF10.jpg,3
3,AF10.jpg,3
4,AF10.jpg,3
5,AF10.jpg,4
6,AF10.jpg,4
7,AF10.jpg,4
8,AF10.jpg,3
9,AF10.jpg,3
10,AF10.jpg,4
11,AF10.jpg,4
12,AF10.jpg,3
13,AF10.jpg,4
14,AF10.jpg,3
15,AF10.jpg,3
16,AF10.jpg,2
17,AF10.jpg,3
18,AF10.jpg,3
19,AF10.jpg,4
20,AF10.jpg,4
21,AF10.jpg,4
22,AF10.jpg,4
23,AF10.jpg,4
24,AF10.jpg,3
25,AF10.jpg,4
26,AF10.jpg,4
27,AF10.jpg,4
28,AF10.jpg,3
29,AF10.jpg,3
30,AF10.jpg,4
31,AF10.jpg,3
32,AF10.jpg,3
33,AF10.jpg,4
34,AF10.jpg,4
35,AF10.jpg,3
36,AF10.jpg,3
37,AF10.jpg,3
38,AF10.jpg,3
39,AF10.jpg,3
40,AF10.jpg,4
41,AF10.jpg,3
42,AF10.jpg,3
43,AF10.jpg,4
44,AF10.jpg,4
45,AF10.jpg,2
46,AF10.jpg,4
47,AF10.jpg,4
48,AF10.jpg,2
49,AF10.jpg,4
50,AF10.jpg,3
51,AF10.jpg,3
52,AF10.jpg,4
53,AF10.jpg,4
54,AF10.jpg,3
55,AF10.jpg,3
56,AF10.jpg,4
57,AF10.jpg,3
58,AF10.jpg,3
59,AF10.jpg,4
60,AF10.jpg,4
1,AF11.jpg,2
2,AF11.jpg,3
3,AF11.jpg,3
4,AF11.jpg,1
5,AF11.jpg,2
6,AF11.jpg,2
7,AF11.jpg,3
8,AF11.jpg,3
9,AF11.jpg,3
10,AF11.jpg,2
11,AF11.jpg,3
12,AF11.jpg,2
13,AF11.jpg,3
14,AF11.jpg,3
15,AF11.jpg,2
16,AF11.jpg,2
17,AF11.jpg,2
18,AF11.jpg,2
19,AF11.jpg,2
20,AF11.jpg,3
21,AF11.jpg,2
22,AF11.jpg,3
23,AF11.jpg,2
24,AF11.jpg,3
25,AF11.jpg,3
26,AF11.jpg,2
27,AF11.jpg,3
28,AF11.jpg,2
29,AF11.jpg,2
30,AF11.jpg,2
31,AF11.jpg,3
32,AF11.jpg,1
33,AF11.jpg,3
34,AF11.jpg,2
35,AF11.jpg,1
36,AF11.jpg,2
37,AF11.jpg,3
38,AF11.jpg,2
39,AF11.jpg,3
40,AF11.jpg,2
41,AF11.jpg,3
42,AF11.jpg,2
43,AF11.jpg,3
44,AF11.jpg,3
45,AF11.jpg,2
46,AF11.jpg,3
47,AF11.jpg,2
48,AF11.jpg,1
49,AF11.jpg,2
50,AF11.jpg,2
51,AF11.jpg,2
52,AF11.jpg,3
53,AF11.jpg,3
54,AF11.jpg,3
55,AF11.jpg,2
56,AF11.jpg,2
57,AF11.jpg,1
58,AF11.jpg,2
59,AF11.jpg,2
60,AF11.jpg,2
1,AF12.jpg,1
2,AF12.jpg,3
3,AF12.jpg,1
4,AF12.jpg,1
5,AF12.jpg,2
6,AF12.jpg,2
7,AF12.jpg,3
8,AF12.jpg,3
9,AF12.jpg,1
10,AF12.jpg,2
11,AF12.jpg,2
12,AF12.jpg,1
13,AF12.jpg,3
14,AF12.jpg,2
15,AF12.jpg,2
16,AF12.jpg,2
17,AF12.jpg,1
18,AF12.jpg,3
19,AF12.jpg,2
20,AF12.jpg,3
21,AF12.jpg,2
22,AF12.jpg,2
23,AF12.jpg,1
24,AF12.jpg,3
25,AF12.jpg,3
26,AF12.jpg,2
27,AF12.jpg,3
28,AF12.jpg,2
29,AF12.jpg,2
30,AF12.jpg,1
31,AF12.jpg,2
32,AF12.jpg,2
33,AF12.jpg,3
34,AF12.jpg,2
35,AF12.jpg,1
36,AF12.jpg,2
37,AF12.jpg,3
38,AF12.jpg,2
39,AF12.jpg,3
40,AF12.jpg,2
41,AF12.jpg,3
42,AF12.jpg,2
43,AF12.jpg,3
44,AF12.jpg,3
45,AF12.jpg,2
46,AF12.jpg,3
47,AF12.jpg,2
48,AF12.jpg,2
49,AF12.jpg,2
50,AF12.jpg,1
51,AF12.jpg,2
52,AF12.jpg,2
53,AF12.jpg,3
54,AF12.jpg,2
55,AF12.jpg,2
56,AF12.jpg,2
57,AF12.jpg,1
58,AF12.jpg,2
59,AF12.jpg,1
60,AF12.jpg,2
1,AF13.jpg,4
2,AF13.jpg,3
3,AF13.jpg,4
4,AF13.jpg,2
5,AF13.jpg,3
6,AF13.jpg,4
7,AF13.jpg,3
8,AF13.jpg,3
9,AF13.jpg,3
10,AF13.jpg,3
11,AF13.jpg,3
12,AF13.jpg,3
13,AF13.jpg,3
14,AF13.jpg,3
15,AF13.jpg,3
16,AF13.jpg,3
17,AF13.jpg,4
18,AF13.jpg,4
19,AF13.jpg,3
20,AF13.jpg,3
21,AF13.jpg,3
22,AF13.jpg,3
23,AF13.jpg,3
24,AF13.jpg,3
25,AF13.jpg,4
26,AF13.jpg,4
27,AF13.jpg,4
28,AF13.jpg,3
29,AF13.jpg,3
30,AF13.jpg,4
31,AF13.jpg,3
32,AF13.jpg,4
33,AF13.jpg,3
34,AF13.jpg,2
35,AF13.jpg,4
36,AF13.jpg,3
37,AF13.jpg,3
38,AF13.jpg,3
39,AF13.jpg,3
40,AF13.jpg,4
41,AF13.jpg,4
42,AF13.jpg,2
43,AF13.jpg,4
44,AF13.jpg,5
45,AF13.jpg,3
46,AF13.jpg,5
47,AF13.jpg,4
48,AF13.jpg,3
49,AF13.jpg,4
50,AF13.jpg,3
51,AF13.jpg,3
52,AF13.jpg,3
53,AF13.jpg,4
54,AF13.jpg,4
55,AF13.jpg,3
56,AF13.jpg,4
57,AF13.jpg,3
58,AF13.jpg,3
59,AF13.jpg,3
60,AF13.jpg,4
1,AF14.jpg,1
2,AF14.jpg,3
3,AF14.jpg,1
4,AF14.jpg,1
5,AF14.jpg,2
6,AF14.jpg,1
7,AF14.jpg,3
8,AF14.jpg,3
9,AF14.jpg,1
10,AF14.jpg,2
11,AF14.jpg,2
12,AF14.jpg,1
13,AF14.jpg,3
14,AF14.jpg,2
15,AF14.jpg,1
16,AF14.jpg,1
17,AF14.jpg,3
18,AF14.jpg,1
19,AF14.jpg,2
20,AF14.jpg,2
21,AF14.jpg,1
22,AF14.jpg,2
23,AF14.jpg,1
24,AF14.jpg,1
25,AF14.jpg,2
26,AF14.jpg,2
27,AF14.jpg,2
28,AF14.jpg,2
29,AF14.jpg,2
30,AF14.jpg,1
31,AF14.jpg,2
32,AF14.jpg,1
33,AF14.jpg,3
34,AF14.jpg,1
35,AF14.jpg,1
36,AF14.jpg,1
37,AF14.jpg,3
38,AF14.jpg,3
39,AF14.jpg,2
40,AF14.jpg,1
41,AF14.jpg,1
42,AF14.jpg,1
43,AF14.jpg,2
44,AF14.jpg,2
45,AF14.jpg,2
46,AF14.jpg,3
47,AF14.jpg,2
48,AF14.jpg,1
49,AF14.jpg,1
50,AF14.jpg,1
51,AF14.jpg,1
52,AF14.jpg,2
53,AF14.jpg,3
54,AF14.jpg,2
55,AF14.jpg,2
56,AF14.jpg,2
57,AF14.jpg,1
58,AF14.jpg,2
59,AF14.jpg,1
60,AF14.jpg,1
1,AF15.jpg,3
2,AF15.jpg,3
3,AF15.jpg,3
4,AF15.jpg,1
5,AF15.jpg,3
6,AF15.jpg,3
7,AF15.jpg,3
8,AF15.jpg,3
9,AF15.jpg,3
10,AF15.jpg,3
11,AF15.jpg,3
12,AF15.jpg,2
13,AF15.jpg,3
14,AF15.jpg,3
15,AF15.jpg,3
16,AF15.jpg,2
17,AF15.jpg,3
18,AF15.jpg,3
19,AF15.jpg,3
20,AF15.jpg,3
21,AF15.jpg,2
22,AF15.jpg,3
23,AF15.jpg,3
24,AF15.jpg,3
25,AF15.jpg,3
26,AF15.jpg,3
27,AF15.jpg,3
28,AF15.jpg,2
29,AF15.jpg,2
30,AF15.jpg,2
31,AF15.jpg,3
32,AF15.jpg,3
33,AF15.jpg,3
34,AF15.jpg,3
35,AF15.jpg,2
36,AF15.jpg,3
37,AF15.jpg,3
38,AF15.jpg,3
39,AF15.jpg,3
40,AF15.jpg,3
41,AF15.jpg,3
42,AF15.jpg,2
43,AF15.jpg,3
44,AF15.jpg,3
45,AF15.jpg,2
46,AF15.jpg,3
47,AF15.jpg,3
48,AF15.jpg,3
49,AF15.jpg,3
50,AF15.jpg,3
51,AF15.jpg,3
52,AF15.jpg,3
53,AF15.jpg,3
54,AF15.jpg,4
55,AF15.jpg,3
56,AF15.jpg,3
57,AF15.jpg,2
58,AF15.jpg,2
59,AF15.jpg,3
60,AF15.jpg,3
1,AF16.jpg,1
2,AF16.jpg,3
3,AF16.jpg,1
4,AF16.jpg,1
5,AF16.jpg,2
6,AF16.jpg,3
7,AF16.jpg,3
8,AF16.jpg,3
9,AF16.jpg,2
10,AF16.jpg,3
11,AF16.jpg,3
12,AF16.jpg,2
13,AF16.jpg,2
14,AF16.jpg,2
15,AF16.jpg,2
16,AF16.jpg,1
17,AF16.jpg,2
18,AF16.jpg,2
19,AF16.jpg,3
20,AF16.jpg,3
21,AF16.jpg,2
22,AF16.jpg,3
23,AF16.jpg,2
24,AF16.jpg,2
25,AF16.jpg,3
26,AF16.jpg,3
27,AF16.jpg,3
28,AF16.jpg,2
29,AF16.jpg,2
30,AF16.jpg,2
31,AF16.jpg,2
32,AF16.jpg,2
33,AF16.jpg,2
34,AF16.jpg,1
35,AF16.jpg,2
36,AF16.jpg,1
37,AF16.jpg,3
38,AF16.jpg,2
39,AF16.jpg,2
40,AF16.jpg,3
41,AF16.jpg,2
42,AF16.jpg,1
43,AF16.jpg,3
44,AF16.jpg,3
45,AF16.jpg,2
46,AF16.jpg,1
47,AF16.jpg,2
48,AF16.jpg,2
49,AF16.jpg,1
50,AF16.jpg,2
51,AF16.jpg,1
52,AF16.jpg,2
53,AF16.jpg,2
54,AF16.jpg,2
55,AF16.jpg,3
56,AF16.jpg,2
57,AF16.jpg,2
58,AF16.jpg,2
59,AF16.jpg,1
60,AF16.jpg,2
1,AF17.jpg,3
2,AF17.jpg,3
3,AF17.jpg,3
4,AF17.jpg,2
5,AF17.jpg,3
6,AF17.jpg,3
7,AF17.jpg,3
8,AF17.jpg,3
9,AF17.jpg,3
10,AF17.jpg,3
11,AF17.jpg,3
12,AF17.jpg,3
13,AF17.jpg,3
14,AF17.jpg,3
15,AF17.jpg,3
16,AF17.jpg,2
17,AF17.jpg,3
18,AF17.jpg,3
19,AF17.jpg,2
20,AF17.jpg,3
21,AF17.jpg,3
22,AF17.jpg,3
23,AF17.jpg,3
24,AF17.jpg,3
25,AF17.jpg,4
26,AF17.jpg,3
27,AF17.jpg,3
28,AF17.jpg,3
29,AF17.jpg,3
30,AF17.jpg,3
31,AF17.jpg,3
32,AF17.jpg,3
33,AF17.jpg,3
34,AF17.jpg,3
35,AF17.jpg,3
36,AF17.jpg,3
37,AF17.jpg,3
38,AF17.jpg,3
39,AF17.jpg,3
40,AF17.jpg,3
41,AF17.jpg,3
42,AF17.jpg,3
43,AF17.jpg,3
44,AF17.jpg,4
45,AF17.jpg,2
46,AF17.jpg,3
47,AF17.jpg,3
48,AF17.jpg,3
49,AF17.jpg,3
50,AF17.jpg,3
51,AF17.jpg,2
52,AF17.jpg,3
53,AF17.jpg,3
54,AF17.jpg,4
55,AF17.jpg,3
56,AF17.jpg,3
57,AF17.jpg,2
58,AF17.jpg,3
59,AF17.jpg,2
60,AF17.jpg,3
1,AF18.jpg,2
2,AF18.jpg,3
3,AF18.jpg,2
4,AF18.jpg,1
5,AF18.jpg,3
6,AF18.jpg,2
7,AF18.jpg,3
8,AF18.jpg,3
9,AF18.jpg,3
10,AF18.jpg,3
11,AF18.jpg,3
12,AF18.jpg,2
13,AF18.jpg,3
14,AF18.jpg,3
15,AF18.jpg,2
16,AF18.jpg,3
17,AF18.jpg,3
18,AF18.jpg,3
19,AF18.jpg,3
20,AF18.jpg,3
21,AF18.jpg,3
22,AF18.jpg,3
23,AF18.jpg,3
24,AF18.jpg,3
25,AF18.jpg,3
26,AF18.jpg,3
27,AF18.jpg,3
28,AF18.jpg,2
29,AF18.jpg,2
30,AF18.jpg,3
31,AF18.jpg,3
32,AF18.jpg,2
33,AF18.jpg,3
34,AF18.jpg,2
35,AF18.jpg,1
36,AF18.jpg,2
37,AF18.jpg,3
38,AF18.jpg,3
39,AF18.jpg,3
40,AF18.jpg,3
41,AF18.jpg,3
42,AF18.jpg,2
43,AF18.jpg,3
44,AF18.jpg,3
45,AF18.jpg,2
46,AF18.jpg,3
47,AF18.jpg,2
48,AF18.jpg,1
49,AF18.jpg,3
50,AF18.jpg,3
51,AF18.jpg,2
52,AF18.jpg,3
53,AF18.jpg,3
54,AF18.jpg,2
55,AF18.jpg,2
56,AF18.jpg,2
57,AF18.jpg,2
58,AF18.jpg,2
59,AF18.jpg,2
60,AF18.jpg,3
1,AF19.jpg,3
2,AF19.jpg,3
3,AF19.jpg,3
4,AF19.jpg,2
5,AF19.jpg,3
6,AF19.jpg,3
7,AF19.jpg,3
8,AF19.jpg,3
9,AF19.jpg,2
10,AF19.jpg,3
11,AF19.jpg,3
12,AF19.jpg,3
13,AF19.jpg,3
14,AF19.jpg,3
15,AF19.jpg,3
16,AF19.jpg,2
17,AF19.jpg,3
18,AF19.jpg,3
19,AF19.jpg,3
20,AF19.jpg,3
21,AF19.jpg,3
22,AF19.jpg,3
23,AF19.jpg,3
24,AF19.jpg,3
25,AF19.jpg,3
26,AF19.jpg,3
27,AF19.jpg,3
28,AF19.jpg,3
29,AF19.jpg,3
30,AF19.jpg,3
31,AF19.jpg,3
32,AF19.jpg,3
33,AF19.jpg,3
34,AF19.jpg,3
35,AF19.jpg,3
36,AF19.jpg,3
37,AF19.jpg,3
38,AF19.jpg,3
39,AF19.jpg,3
40,AF19.jpg,3
41,AF19.jpg,3
42,AF19.jpg,4
43,AF19.jpg,3
44,AF19.jpg,4
45,AF19.jpg,3
46,AF19.jpg,4
47,AF19.jpg,3
48,AF19.jpg,3
49,AF19.jpg,3
50,AF19.jpg,3
51,AF19.jpg,3
52,AF19.jpg,3
53,AF19.jpg,3
54,AF19.jpg,3
55,AF19.jpg,5
56,AF19.jpg,3
57,AF19.jpg,3
58,AF19.jpg,2
59,AF19.jpg,3
60,AF19.jpg,4
1,AF20.jpg,3
2,AF20.jpg,3
3,AF20.jpg,3
4,AF20.jpg,1
5,AF20.jpg,3
6,AF20.jpg,3
7,AF20.jpg,3
8,AF20.jpg,3
9,AF20.jpg,2
10,AF20.jpg,3
11,AF20.jpg,4
12,AF20.jpg,2
13,AF20.jpg,3
14,AF20.jpg,2
15,AF20.jpg,3
16,AF20.jpg,2
17,AF20.jpg,3
18,AF20.jpg,3
19,AF20.jpg,2
20,AF20.jpg,3
21,AF20.jpg,2
22,AF20.jpg,2
23,AF20.jpg,3
24,AF20.jpg,2
