Rater,filename,Rating
3,AM1005.jpg,3
4,AM1005.jpg,1
5,AM1005.jpg,3
6,AM1005.jpg,2
7,AM1005.jpg,3
8,AM1005.jpg,3
9,AM1005.jpg,2
10,AM1005.jpg,2
11,AM1005.jpg,3
12,AM1005.jpg,2
13,AM1005.jpg,3
14,AM1005.jpg,2
15,AM1005.jpg,2
16,AM1005.jpg,2
17,AM1005.jpg,3
18,AM1005.jpg,3
19,AM1005.jpg,2
20,AM1005.jpg,3
21,AM1005.jpg,2
22,AM1005.jpg,2
23,AM1005.jpg,2
24,AM1005.jpg,3
25,AM1005.jpg,3
26,AM1005.jpg,3
27,AM1005.jpg,3
28,AM1005.jpg,2
29,AM1005.jpg,2
30,AM1005.jpg,2
31,AM1005.jpg,3
32,AM1005.jpg,1
33,AM1005.jpg,3
34,AM1005.jpg,1
35,AM1005.jpg,1
36,AM1005.jpg,2
37,AM1005.jpg,3
38,AM1005.jpg,3
39,AM1005.jpg,2
40,AM1005.jpg,3
41,AM1005.jpg,3
42,AM1005.jpg,2
43,AM1005.jpg,2
44,AM1005.jpg,3
45,AM1005.jpg,3
46,AM1005.jpg,3
47,AM1005.jpg,2
48,AM1005.jpg,3
49,AM1005.jpg,2
50,AM1005.jpg,3
51,AM1005.jpg,2
52,AM1005.jpg,3
53,AM1005.jpg,3
54,AM1005.jpg,3
55,AM1005.jpg,2
56,AM1005.jpg,3
57,AM1005.jpg,3
58,AM1005.jpg,3
59,AM1005.jpg,3
60,AM1005.jpg,2
1,AM1006.jpg,1
2,AM1006.jpg,3
3,AM1006.jpg,3
4,AM1006.jpg,1
5,AM1006.jpg,2
6,AM1006.jpg,2
7,AM1006.jpg,3
8,AM1006.jpg,3
9,AM1006.jpg,2
10,AM1006.jpg,2
11,AM1006.jpg,3
12,AM1006.jpg,2
13,AM1006.jpg,3
14,AM1006.jpg,2
15,AM1006.jpg,2
16,AM1006.jpg,2
17,AM1006.jpg,3
18,AM1006.jpg,2
19,AM1006.jpg,3
20,AM1006.jpg,2
21,AM1006.jpg,3
22,AM1006.jpg,3
23,AM1006.jpg,2
24,AM1006.jpg,1
25,AM1006.jpg,3
26,AM1006.jpg,2
27,AM1006.jpg,3
28,AM1006.jpg,2
29,AM1006.jpg,1
30,AM1006.jpg,1
31,AM1006.jpg,3
32,AM1006.jpg,1
33,AM1006.jpg,2
34,AM1006.jpg,2
35,AM1006.jpg,1
36,AM1006.jpg,2
37,AM1006.jpg,3
38,AM1006.jpg,2
39,AM1006.jpg,3
40,AM1006.jpg,3
41,AM1006.jpg,3
42,AM1006.jpg,2
43,AM1006.jpg,3
44,AM1006.jpg,3
45,AM1006.jpg,2
46,AM1006.jpg,3
47,AM1006.jpg,2
48,AM1006.jpg,1
49,AM1006.jpg,1
50,AM1006.jpg,3
51,AM1006.jpg,2
52,AM1006.jpg,3
53,AM1006.jpg,3
54,AM1006.jpg,3
55,AM1006.jpg,1
56,AM1006.jpg,1
57,AM1006.jpg,3
58,AM1006.jpg,2
59,AM1006.jpg,2
60,AM1006.jpg,2
1,AM1007.jpg,1
2,AM1007.jpg,3
3,AM1007.jpg,3
4,AM1007.jpg,2
5,AM1007.jpg,2
6,AM1007.jpg,2
7,AM1007.jpg,3
8,AM1007.jpg,3
9,AM1007.jpg,3
10,AM1007.jpg,2
11,AM1007.jpg,3
12,AM1007.jpg,2
13,AM1007.jpg,3
14,AM1007.jpg,3
15,AM1007.jpg,2
16,AM1007.jpg,2
17,AM1007.jpg,3
18,AM1007.jpg,2
19,AM1007.jpg,2
20,AM1007.jpg,1
21,AM1007.jpg,3
22,AM1007.jpg,2
23,AM1007.jpg,2
24,AM1007.jpg,1
25,AM1007.jpg,3
26,AM1007.jpg,3
27,AM1007.jpg,3
28,AM1007.jpg,2
29,AM1007.jpg,2
30,AM1007.jpg,1
31,AM1007.jpg,3
32,AM1007.jpg,1
33,AM1007.jpg,3
34,AM1007.jpg,1
35,AM1007.jpg,1
36,AM1007.jpg,3
37,AM1007.jpg,3
38,AM1007.jpg,2
39,AM1007.jpg,2
40,AM1007.jpg,3
41,AM1007.jpg,3
42,AM1007.jpg,2
43,AM1007.jpg,3
44,AM1007.jpg,2
45,AM1007.jpg,2
46,AM1007.jpg,3
47,AM1007.jpg,2
48,AM1007.jpg,2
49,AM1007.jpg,2
50,AM1007.jpg,3
51,AM1007.jpg,2
52,AM1007.jpg,3
53,AM1007.jpg,3
54,AM1007.jpg,3
55,AM1007.jpg,1
56,AM1007.jpg,2
57,AM1007.jpg,3
58,AM1007.jpg,2
59,AM1007.jpg,2
60,AM1007.jpg,3
1,AM1008.jpg,1
2,AM1008.jpg,3
3,AM1008.jpg,3
4,AM1008.jpg,1
5,AM1008.jpg,3
6,AM1008.jpg,2
7,AM1008.jpg,3
8,AM1008.jpg,3
9,AM1008.jpg,3
10,AM1008.jpg,2
11,AM1008.jpg,3
12,AM1008.jpg,2
13,AM1008.jpg,3
14,AM1008.jpg,3
15,AM1008.jpg,2
16,AM1008.jpg,2
17,AM1008.jpg,3
18,AM1008.jpg,3
19,AM1008.jpg,3
20,AM1008.jpg,2
21,AM1008.jpg,1
22,AM1008.jpg,2
23,AM1008.jpg,3
24,AM1008.jpg,3
25,AM1008.jpg,3
26,AM1008.jpg,2
27,AM1008.jpg,3
28,AM1008.jpg,2
29,AM1008.jpg,2
30,AM1008.jpg,3
31,AM1008.jpg,2
32,AM1008.jpg,1
33,AM1008.jpg,3
34,AM1008.jpg,2
35,AM1008.jpg,2
36,AM1008.jpg,2
37,AM1008.jpg,3
38,AM1008.jpg,3
39,AM1008.jpg,3
40,AM1008.jpg,3
41,AM1008.jpg,3
42,AM1008.jpg,2
43,AM1008.jpg,3
44,AM1008.jpg,3
45,AM1008.jpg,2
46,AM1008.jpg,3
47,AM1008.jpg,2
48,AM1008.jpg,2
49,AM1008.jpg,2
50,AM1008.jpg,1
51,AM1008.jpg,2
52,AM1008.jpg,3
53,AM1008.jpg,3
54,AM1008.jpg,3
55,AM1008.jpg,2
56,AM1008.jpg,3
57,AM1008.jpg,3
58,AM1008.jpg,2
59,AM1008.jpg,3
60,AM1008.jpg,4
1,AM1009.jpg,1
2,AM1009.jpg,3
3,AM1009.jpg,3
4,AM1009.jpg,1
5,AM1009.jpg,3
6,AM1009.jpg,2
7,AM1009.jpg,3
8,AM1009.jpg,3
9,AM1009.jpg,3
10,AM1009.jpg,3
11,AM1009.jpg,3
12,AM1009.jpg,3
13,AM1009.jpg,3
14,AM1009.jpg,3
15,AM1009.jpg,2
16,AM1009.jpg,3
17,AM1009.jpg,3
18,AM1009.jpg,4
19,AM1009.jpg,3
20,AM1009.jpg,2
21,AM1009.jpg,3
22,AM1009.jpg,3
23,AM1009.jpg,3
24,AM1009.jpg,3
25,AM1009.jpg,3
26,AM1009.jpg,3
27,AM1009.jpg,3
28,AM1009.jpg,2
29,AM1009.jpg,2
30,AM1009.jpg,2
31,AM1009.jpg,3
32,AM1009.jpg,1
33,AM1009.jpg,3
34,AM1009.jpg,2
35,AM1009.jpg,3
36,AM1009.jpg,3
37,AM1009.jpg,3
38,AM1009.jpg,3
39,AM1009.jpg,3
40,AM1009.jpg,3
41,AM1009.jpg,3
42,AM1009.jpg,2
43,AM1009.jpg,3
44,AM1009.jpg,2
45,AM1009.jpg,2
46,AM1009.jpg,3
47,AM1009.jpg,3
48,AM1009.jpg,3
49,AM1009.jpg,3
50,AM1009.jpg,3
51,AM1009.jpg,3
52,AM1009.jpg,3
53,AM1009.jpg,3
54,AM1009.jpg,3
55,AM1009.jpg,2
56,AM1009.jpg,3
57,AM1009.jpg,3
58,AM1009.jpg,3
59,AM1009.jpg,2
60,AM1009.jpg,3
1,AM101.jpg,4
2,AM101.jpg,4
3,AM101.jpg,3
4,AM101.jpg,3
5,AM101.jpg,3
6,AM101.jpg,3
7,AM101.jpg,4
8,AM101.jpg,3
9,AM101.jpg,3
10,AM101.jpg,3
11,AM101.jpg,4
12,AM101.jpg,3
13,AM101.jpg,3
14,AM101.jpg,3
15,AM101.jpg,3
16,AM101.jpg,3
17,AM101.jpg,3
18,AM101.jpg,4
19,AM101.jpg,3
20,AM101.jpg,3
21,AM101.jpg,4
22,AM101.jpg,3
23,AM101.jpg,3
24,AM101.jpg,5
25,AM101.jpg,5
26,AM101.jpg,4
27,AM101.jpg,3
28,AM101.jpg,3
29,AM101.jpg,3
30,AM101.jpg,3
31,AM101.jpg,4
32,AM101.jpg,1
33,AM101.jpg,4
34,AM101.jpg,3
35,AM101.jpg,3
36,AM101.jpg,3
37,AM101.jpg,4
38,AM101.jpg,3
39,AM101.jpg,4
40,AM101.jpg,4
41,AM101.jpg,5
42,AM101.jpg,3
43,AM101.jpg,5
44,AM101.jpg,4
45,AM101.jpg,4
46,AM101.jpg,4
47,AM101.jpg,4
48,AM101.jpg,5
49,AM101.jpg,4
50,AM101.jpg,3
51,AM101.jpg,3
52,AM101.jpg,4
53,AM101.jpg,4
54,AM101.jpg,3
55,AM101.jpg,3
56,AM101.jpg,3
57,AM101.jpg,4
58,AM101.jpg,3
59,AM101.jpg,3
60,AM101.jpg,4
1,AM1010.jpg,1
2,AM1010.jpg,3
3,AM1010.jpg,3
4,AM1010.jpg,1
5,AM1010.jpg,3
6,AM1010.jpg,2
7,AM1010.jpg,3
8,AM1010.jpg,3
9,AM1010.jpg,2
10,AM1010.jpg,2
11,AM1010.jpg,3
12,AM1010.jpg,2
13,AM1010.jpg,3
14,AM1010.jpg,2
15,AM1010.jpg,2
16,AM1010.jpg,2
17,AM1010.jpg,3
18,AM1010.jpg,3
19,AM1010.jpg,2
20,AM1010.jpg,3
21,AM1010.jpg,1
22,AM1010.jpg,2
23,AM1010.jpg,2
24,AM1010.jpg,2
25,AM1010.jpg,3
26,AM1010.jpg,3
27,AM1010.jpg,3
28,AM1010.jpg,2
29,AM1010.jpg,2
30,AM1010.jpg,2
31,AM1010.jpg,3
32,AM1010.jpg,1
33,AM1010.jpg,3
34,AM1010.jpg,1
35,AM1010.jpg,2
36,AM1010.jpg,1
37,AM1010.jpg,3
38,AM1010.jpg,3
39,AM1010.jpg,2
40,AM1010.jpg,2
41,AM1010.jpg,3
42,AM1010.jpg,1
43,AM1010.jpg,3
44,AM1010.jpg,3
45,AM1010.jpg,2
46,AM1010.jpg,3
47,AM1010.jpg,2
48,AM1010.jpg,1
49,AM1010.jpg,1
50,AM1010.jpg,2
51,AM1010.jpg,2
52,AM1010.jpg,3
53,AM1010.jpg,3
54,AM1010.jpg,2
55,AM1010.jpg,1
56,AM1010.jpg,3
57,AM1010.jpg,2
58,AM1010.jpg,3
59,AM1010.jpg,2
60,AM1010.jpg,2
1,AM1011.jpg,3
2,AM1011.jpg,3
3,AM1011.jpg,2
4,AM1011.jpg,1
5,AM1011.jpg,4
6,AM1011.jpg,3
7,AM1011.jpg,3
8,AM1011.jpg,3
9,AM1011.jpg,3
10,AM1011.jpg,2
11,AM1011.jpg,3
12,AM1011.jpg,3
13,AM1011.jpg,3
14,AM1011.jpg,3
15,AM1011.jpg,2
16,AM1011.jpg,3
17,AM1011.jpg,3
18,AM1011.jpg,3
19,AM1011.jpg,2
20,AM1011.jpg,3
21,AM1011.jpg,3
22,AM1011.jpg,2
23,AM1011.jpg,3
24,AM1011.jpg,3
25,AM1011.jpg,3
26,AM1011.jpg,3
27,AM1011.jpg,3
28,AM1011.jpg,3
29,AM1011.jpg,2
30,AM1011.jpg,3
31,AM1011.jpg,3
32,AM1011.jpg,1
33,AM1011.jpg,3
34,AM1011.jpg,3
35,AM1011.jpg,1
36,AM1011.jpg,3
37,AM1011.jpg,3
38,AM1011.jpg,3
39,AM1011.jpg,3
40,AM1011.jpg,3
41,AM1011.jpg,3
42,AM1011.jpg,2
43,AM1011.jpg,3
44,AM1011.jpg,3
45,AM1011.jpg,3
46,AM1011.jpg,3
47,AM1011.jpg,3
48,AM1011.jpg,2
49,AM1011.jpg,3
50,AM1011.jpg,3
51,AM1011.jpg,3
52,AM1011.jpg,3
53,AM1011.jpg,3
54,AM1011.jpg,3
55,AM1011.jpg,3
56,AM1011.jpg,2
57,AM1011.jpg,3
58,AM1011.jpg,2
59,AM1011.jpg,3
60,AM1011.jpg,3
1,AM1012.jpg,1
2,AM1012.jpg,3
3,AM1012.jpg,2
4,AM1012.jpg,1
5,AM1012.jpg,1
6,AM1012.jpg,2
7,AM1012.jpg,3
8,AM1012.jpg,3
9,AM1012.jpg,2
10,AM1012.jpg,2
11,AM1012.jpg,3
12,AM1012.jpg,2
13,AM1012.jpg,3
14,AM1012.jpg,2
15,AM1012.jpg,2
16,AM1012.jpg,1
17,AM1012.jpg,3
18,AM1012.jpg,1
19,AM1012.jpg,2
20,AM1012.jpg,3
21,AM1012.jpg,2
22,AM1012.jpg,2
23,AM1012.jpg,1
24,AM1012.jpg,2
25,AM1012.jpg,2
26,AM1012.jpg,2
27,AM1012.jpg,2
28,AM1012.jpg,2
29,AM1012.jpg,2
30,AM1012.jpg,1
31,AM1012.jpg,2
32,AM1012.jpg,1
33,AM1012.jpg,3
34,AM1012.jpg,1
35,AM1012.jpg,1
36,AM1012.jpg,1
37,AM1012.jpg,3
38,AM1012.jpg,3
39,AM1012.jpg,2
40,AM1012.jpg,2
41,AM1012.jpg,3
42,AM1012.jpg,2
43,AM1012.jpg,3
44,AM1012.jpg,2
45,AM1012.jpg,2
46,AM1012.jpg,3
47,AM1012.jpg,2
48,AM1012.jpg,2
49,AM1012.jpg,3
50,AM1012.jpg,2
51,AM1012.jpg,2
52,AM1012.jpg,3
53,AM1012.jpg,3
54,AM1012.jpg,2
55,AM1012.jpg,1
56,AM1012.jpg,2
57,AM1012.jpg,3
58,AM1012.jpg,1
59,AM1012.jpg,2
60,AM1012.jpg,2
1,AM1013.jpg,3
2,AM1013.jpg,3
3,AM1013.jpg,2
4,AM1013.jpg,1
5,AM1013.jpg,3
6,AM1013.jpg,3
7,AM1013.jpg,3
8,AM1013.jpg,3
9,AM1013.jpg,3
10,AM1013.jpg,2
11,AM1013.jpg,3
12,AM1013.jpg,3
13,AM1013.jpg,3
14,AM1013.jpg,2
15,AM1013.jpg,2
16,AM1013.jpg,2
17,AM1013.jpg,3
18,AM1013.jpg,3
19,AM1013.jpg,3
20,AM1013.jpg,3
21,AM1013.jpg,3
22,AM1013.jpg,3
23,AM1013.jpg,3
24,AM1013.jpg,3
25,AM1013.jpg,4
26,AM1013.jpg,3
27,AM1013.jpg,3
28,AM1013.jpg,2
29,AM1013.jpg,2
30,AM1013.jpg,2
31,AM1013.jpg,3
32,AM1013.jpg,1
33,AM1013.jpg,3
34,AM1013.jpg,2
35,AM1013.jpg,4
36,AM1013.jpg,2
37,AM1013.jpg,3
38,AM1013.jpg,3
39,AM1013.jpg,3
40,AM1013.jpg,3
41,AM1013.jpg,3
42,AM1013.jpg,2
43,AM1013.jpg,3
44,AM1013.jpg,4
45,AM1013.jpg,2
46,AM1013.jpg,3
47,AM1013.jpg,3
48,AM1013.jpg,3
49,AM1013.jpg,3
50,AM1013.jpg,3
51,AM1013.jpg,2
52,AM1013.jpg,3
53,AM1013.jpg,3
54,AM1013.jpg,3
55,AM1013.jpg,3
56,AM1013.jpg,3
57,AM1013.jpg,3
58,AM1013.jpg,3
59,AM1013.jpg,3
60,AM1013.jpg,3
1,AM1014.jpg,1
2,AM1014.jpg,3
3,AM1014.jpg,1
4,AM1014.jpg,1
5,AM1014.jpg,2
6,AM1014.jpg,1
7,AM1014.jpg,3
8,AM1014.jpg,3
9,AM1014.jpg,1
10,AM1014.jpg,2
11,AM1014.jpg,3
12,AM1014.jpg,2
13,AM1014.jpg,3
