filename,labels,"face height
face width","jaw width
faced width","chin-to-mouth
jawline width","cheekbone width
faced width",group,mean,std,Image
AF1011.jpg,1,1.2805065311068786,0.7590633030904063,0.31639887751958357,0.9337107831421474,female,3.1,0.6814739757767841,
AF1012.jpg,6,1.2366795076900345,0.7736890037500297,0.3216125640789342,0.9257911751934078,female,2.7666666666666666,0.7217367628174831,
AF1013.jpg,4,1.1839032170067874,0.7838291349836146,0.29273842573766107,0.9183942187394925,female,3.816666666666667,0.7700245795475263,
AF1014.jpg,1,1.1874894991367801,0.7577295510135071,0.30946252018390014,0.9209022824058384,female,4.316666666666666,0.6762726024084975,
AF1015.jpg,3,1.2649584393785982,0.764029686742316,0.3239514807755992,0.9407979603537913,female,3.683333333333333,0.8128557456749852,
AF1016.jpg,2,1.21193551725432,0.7950261008611021,0.307448754653768,0.9129625407217862,female,3.816666666666667,0.5963637459756623,
AF1017.jpg,4,1.204686732545542,0.7875502480893329,0.31545524610893877,0.928673562795567,female,3.5,0.6509445549041192,
AF1018.jpg,1,1.1875524562978028,0.7695029632489963,0.2853528837006201,0.9251015758668958,female,3.316666666666667,0.5963637459756623,
AF1019.jpg,5,1.1945759511810365,0.7751097679981637,0.2930837903475268,0.9205286078714787,female,2.0833333333333335,0.7199733202840949,
AF102.jpg,4,1.1818595085375505,0.7869291839797038,0.30894582576897467,0.9209859300494696,female,2.8,0.48011298105370076,
AF1020.jpg,5,1.16329206520597,0.7783971709844864,0.30615240040750313,0.922581831614965,female,2.8666666666666667,0.43047733327467635,
AF1021.jpg,1,1.2064275542302914,0.7868703248678539,0.3155198750731966,0.9218696868032111,female,2.933333333333333,0.6856066636017631,
AF1022.jpg,6,1.2153464655452528,0.7854088868353875,0.3145577222090999,0.9097963834723245,female,3.7666666666666666,0.6207340287621397,
AF1023.jpg,5,1.1628810775597345,0.7837634353265491,0.313696113494368,0.9100226325442925,female,3.4,0.6937981927069209,
AF1024.jpg,2,1.2099375450891232,0.790918098722097,0.30711663667902006,0.9087182926400085,female,3.3666666666666667,0.758380671521798,
AF1025.jpg,6,1.2674964728603333,0.7901189532661442,0.347509772076718,0.9186280084375771,female,1.8666666666666667,0.6500760494407537,
AF1026.jpg,6,1.2223135977303317,0.7759585479060439,0.315215012884965,0.9200222611913847,female,3.65,0.6593525329532482,
AF1027.jpg,6,1.2236531641223343,0.7931656599115628,0.3050096748515896,0.9151332182864085,female,3.9833333333333334,0.7008872504569529,
AF1028.jpg,4,1.153290567556863,0.7877179705044498,0.29344431180720976,0.9171158653182857,female,2.1333333333333333,0.7240813388775702,
AF1029.jpg,1,1.1712292735065786,0.7623052880225468,0.3101521371309435,0.9217727836276799,female,3.95,0.6223247830459754,
AF103.jpg,5,1.1749586311852005,0.7838999535310406,0.3080120056727836,0.9155102255536814,female,2.6,0.616166387389926,
AF1030.jpg,4,1.1802816553258033,0.7827783956819022,0.30760968692672447,0.9198096407021259,female,2.316666666666667,0.6762726024084974,
AF1031.jpg,2,1.2177031364296873,0.7948680592648928,0.32379167384861807,0.9115108995304724,female,4.033333333333333,0.8018340558415717,
AF1032.jpg,6,1.2095997352269203,0.7827652226092421,0.3023952304124071,0.9273792473082508,female,3.316666666666667,0.6762726024084973,
AF1033.jpg,5,1.2008900541071745,0.7620296536666151,0.3050371312216606,0.9316408428168022,female,2.2666666666666666,0.6604227374117243,
AF1034.jpg,6,1.2221903053389913,0.786124438584584,0.30838331018446036,0.9280870407585722,female,3.05,0.7461766955734741,
AF1035.jpg,5,1.179327517346142,0.7786477760356706,0.2971942147863482,0.9251390128370244,female,3.5166666666666666,0.6507275372101721,
AF1036.jpg,1,1.2157084122809059,0.8007419797022046,0.3231688714933518,0.9206262592960425,female,2.75,0.47389478915307837,
AF1037.jpg,2,1.1884699101551728,0.8029035996967566,0.29837664977637557,0.8999762948652816,female,2.0,0.7130740328122925,
AF1038.jpg,6,1.2054766642911854,0.7684833444709502,0.28920625127850497,0.9362341000550244,female,2.65,0.8197767368650349,
AF1039.jpg,6,1.214946049396417,0.7894819735477467,0.31680995144132734,0.9202759555565448,female,4.2,0.731842346642351,
AF104.jpg,1,1.2178887055763472,0.7970307705816331,0.3308329862677469,0.9143895522491837,female,2.8333333333333335,0.5261522196019801,
AF1040.jpg,6,1.2166935830423156,0.784331879393363,0.32674074258362956,0.9151430500720338,female,2.2333333333333334,0.6731324866865128,
AF1041.jpg,2,1.2355146422059327,0.79831179332025,0.3135700192015779,0.9141547809420941,female,2.3833333333333333,0.6131791749276648,
AF1042.jpg,1,1.196290726880649,0.7744260928644455,0.2994683302728317,0.9197746415464981,female,3.1166666666666667,0.6661721329614916,
AF1043.jpg,4,1.203108281447111,0.7763115060402795,0.3201179789695161,0.9134193102407919,female,2.5166666666666666,0.650727537210172,
AF1044.jpg,3,1.2210642670312,0.7595534533896257,0.31987454712110736,0.9336654388989617,female,2.9833333333333334,0.6241378234003049,
AF1045.jpg,1,1.2155790434225477,0.7750949366246624,0.32818448595443833,0.9222604076421898,female,3.816666666666667,0.6762726024084973,
AF1046.jpg,6,1.244268279010469,0.8006335096469667,0.31866786410754316,0.9204195986384268,female,2.283333333333333,0.6661721329614916,
AF1047.jpg,1,1.168642344850615,0.7651653083276639,0.30051375929078467,0.9234668747709968,female,3.65,0.7089022308339535,
AF1048.jpg,4,1.1686669634553766,0.7927320006274718,0.30317824075375593,0.9192150755781877,female,3.15,0.5469483909592214,
AF1049.jpg,4,1.2032683442000465,0.7982981195626884,0.3076244672099393,0.907046696419083,female,2.95,0.501692052213544,
AF105.jpg,1,1.2515611562680675,0.7646164025139656,0.32660682384586637,0.929490830256079,female,4.033333333333333,0.7122812876724767,
AF1050.jpg,6,1.2253857599645013,0.7791223812884612,0.31306470419906923,0.9244746224227505,female,3.183333333333333,0.7246662976417858,
AF1051.jpg,1,1.2073629551896607,0.773613708081736,0.30545195128955155,0.9235121616709283,female,2.7,0.5908913118102866,
AF1052.jpg,2,1.2194638699652418,0.7963640911622168,0.3202129324364531,0.9107687800563089,female,2.783333333333333,0.7385663314751769,
AF1053.jpg,1,1.1745325532226198,0.7608450440752136,0.2827603372460957,0.9291616254764699,female,2.6666666666666665,0.5724365605193374,
AF1054.jpg,5,1.1644491065646259,0.7882446931771476,0.30548703249888703,0.910484382251949,female,3.216666666666667,0.7385663314751766,
AF1055.jpg,1,1.1930965398670088,0.7546475639066581,0.29406569069058697,0.93384525874397,female,3.45,0.7231053560389409,
AF1056.jpg,4,1.1980789810629795,0.7751185772289158,0.3066353966774798,0.9203041245215524,female,4.216666666666667,0.6402241838994507,
AF1057.jpg,1,1.2493564237204675,0.7820228403731924,0.3216644442821933,0.9284774076444835,female,3.15,0.6057632809459261,
AF1058.jpg,4,1.1724393195342944,0.7820998015975268,0.29279146660262134,0.9115783614992111,female,3.783333333333333,0.761169186891749,
AF1059.jpg,1,1.2088857690589,0.7735565535060126,0.3293968333529646,0.9194801289167083,female,3.033333333333333,0.485961101416971,
AF106.jpg,4,1.1797947214267805,0.7859733760518072,0.31618457285915286,0.9190678201378657,female,3.033333333333333,0.4497331286503695,
AF1060.jpg,4,1.1524153009690847,0.7802290491060795,0.29399946940392996,0.9147604191393779,female,2.433333333333333,0.6731324866865127,
AF1061.jpg,1,1.228252823942912,0.7757170997282956,0.30933118975386165,0.935267148428767,female,2.7666666666666666,0.6474635430261866,
AF1062.jpg,1,1.2182810515033922,0.7685886911036356,0.3086062109685322,0.9336828196584473,female,4.183333333333334,0.6762726024084974,
AF1063.jpg,5,1.185004421239686,0.7833628962961059,0.3011522100066672,0.920043351540678,female,4.316666666666666,0.650727537210172,
AF1064.jpg,5,1.1980610940935394,0.7844596184914255,0.3191136014028228,0.9180247959917217,female,3.8833333333333333,0.7831199372753781,
AF1065.jpg,4,1.1990643240808914,0.7939912947650128,0.3061530941125889,0.917783565323807,female,3.85,0.6593525329532484,
AF1066.jpg,2,1.1819658701030162,0.8045958134475168,0.313820330272011,0.914488938696603,female,1.6833333333333333,0.6241378234003047,
AF1067.jpg,6,1.2127873566608516,0.7903587085668065,0.33013655358358074,0.9139580673203539,female,2.5833333333333335,0.590652229740289,
AF1068.jpg,1,1.2021832293677073,0.7741431738553127,0.31523949089845116,0.9252511505781188,female,4.116666666666666,0.6131791749276648,
AF1069.jpg,5,1.1859692175836212,0.7964231904859853,0.30691524415754873,0.9114784714439378,female,3.183333333333333,0.6241378234003048,
AF107.jpg,4,1.1320939533917678,0.7977714151367479,0.2796623518011417,0.9068898741960145,female,1.8833333333333333,0.6911465950282972,
AF1070.jpg,1,1.201663203037454,0.7669489083901223,0.30523297671906846,0.9300771654257267,female,2.5,0.6764814252025458,
AF1071.jpg,5,1.165982852144728,0.778889133582336,0.2843769038012866,0.9152986714874486,female,3.1333333333333333,0.6234585511256954,
AF1072.jpg,4,1.1930354189097514,0.7939258738307725,0.3065684695754305,0.910974307891953,female,3.2333333333333334,0.6474635430261866,
AF1073.jpg,1,1.217243156785986,0.7651349936769801,0.31506525593908474,0.9279932722846936,female,2.6666666666666665,0.6013168224022631,
AF1074.jpg,6,1.1926937604306609,0.7836946902134524,0.3074793386367871,0.9177357054504653,female,3.1166666666666667,0.5848849420870963,
AF1075.jpg,1,1.160094160863109,0.7756426011833021,0.2907613439979544,0.9152815954536994,female,3.9,0.729522713718023,
AF1076.jpg,2,1.1826112887105216,0.7878193023996668,0.32504847763220557,0.9189326255410529,female,1.4,0.5584482131582669,
AF1077.jpg,2,1.1482285871216542,0.7906444864758517,0.2849258384051536,0.9070189812133915,female,3.1166666666666667,0.761169186891749,
AF1078.jpg,4,1.1944948899090004,0.7882615319234075,0.30663924251757707,0.9198117810840498,female,3.4833333333333334,0.6507275372101721,
AF1079.jpg,1,1.2080769392599708,0.7765849076318848,0.3221696759403614,0.921768369108493,female,2.966666666666667,0.5196696038591648,
AF108.jpg,2,1.196439146803542,0.7899020965730846,0.3115627548381878,0.9056813689368676,female,2.783333333333333,0.7611691868917491,
AF1080.jpg,6,1.2317423648011507,0.7878098909275915,0.33085025080663816,0.9284338362632021,female,3.9166666666666665,0.618682763281733,
AF1081.jpg,1,1.205535117431608,0.7634955697406673,0.2957819031053573,0.9319013803876277,female,2.9,0.681473975776784,
AF1082.jpg,4,1.1664899099690238,0.7843757107570091,0.29786936970207684,0.9204459948770145,female,2.6333333333333333,0.6097142055335258,
AF1083.jpg,4,1.1877438594170437,0.772049139298698,0.2919706763278042,0.9246447013353957,female,4.4,0.5880159112340473,
AF1084.jpg,2,1.1718813809136175,0.7945215178866143,0.30934140579127417,0.91070513195163,female,1.8333333333333333,0.668077602989218,
AF1085.jpg,1,1.1977610012447604,0.7738826025042185,0.3254681318192461,0.9233298811400319,female,2.283333333333333,0.6911465950282972,
AF1086.jpg,5,1.2007514261369747,0.7688834814849375,0.3113315293297135,0.9292153214927212,female,3.65,0.7552079071691764,
AF1087.jpg,1,1.2411589098616085,0.7769406218529058,0.31445783989301224,0.9313124033343633,female,2.7666666666666666,0.5325559305923083,
AF1088.jpg,4,1.1782003620779515,0.7765483824122525,0.29444565674859813,0.9068853481918104,female,3.8666666666666667,0.5664838521990365,
AF1089.jpg,2,1.17713753657124,0.8087062578051858,0.3072901026439766,0.9044131706692448,female,2.033333333333333,0.6880743620304536,
AF109.jpg,2,1.1695514210821574,0.790312280883737,0.30627111841546706,0.9063723066128351,female,2.3333333333333335,0.6806444271116837,
AF1090.jpg,2,1.168983807240943,0.7880954649954364,0.28709415729507864,0.9043909778601923,female,3.966666666666667,0.5812513288970897,
AF1091.jpg,6,1.2186931321913963,0.7685268326247706,0.30851557317391426,0.9228300550473112,female,2.9166666666666665,0.618682763281733,
AF1092.jpg,6,1.222238013468854,0.7818160138284365,0.30800500335406106,0.9234456030869237,female,2.25,0.6001412263171259,
AF1093.jpg,6,1.2439807498124689,0.7794785464828495,0.3282210115997647,0.9241052800143407,female,3.6333333333333333,0.5812513288970896,
AF1094.jpg,5,1.197370103217791,0.7861637551708727,0.29962767978315064,0.9103216326286617,female,4.066666666666666,0.6856066636017631,
AF1095.jpg,5,1.2071971064334548,0.7911765015218091,0.3079066397222809,0.9172284137996345,female,2.6666666666666665,0.655269815475615,
AF1096.jpg,1,1.2100933329260704,0.7803861805883694,0.30225407068901594,0.9234817451998469,female,2.3666666666666667,0.7122812876724768,
AF1097.jpg,1,1.2272593119878898,0.7636711242024398,0.3177129776488896,0.9380071711881197,female,2.466666666666667,0.6756457467795108,
AF1098.jpg,1,1.2249886239604646,0.7715191574156606,0.3216764924290088,0.9280778728137651,female,1.55,0.5944660045019181,
AF1099.jpg,5,1.1908240480612997,0.7492771161928845,0.30247687433781534,0.9314187669263898,female,4.183333333333334,0.650727537210172,
AF11.jpg,4,1.1666369737458868,0.7938850829885341,0.31567507423791863,0.9035510548280332,female,2.316666666666667,0.6241378234003048,
AF110.jpg,5,1.1644853820425023,0.7677241596225838,0.29133247475678353,0.922996169979047,female,3.25,0.5407151573203144,
AF1100.jpg,2,1.2012276431724407,0.8007961231683985,0.3141642182424426,0.9107251672917064,female,2.6666666666666665,0.50979113924206,
AF1101.jpg,4,1.2070612756226367,0.7926792482611128,0.30219887206770374,0.9129036294955108,female,3.8,0.731842346642351,
AF1102.jpg,5,1.1535733691674885,0.7820281198169072,0.29134428328943013,0.9165464900803155,female,3.8333333333333335,0.668077602989218,
AF1103.jpg,2,1.1775761930065096,0.7912842923115679,0.30802033813817076,0.9105508674704269,female,3.05,0.4288336566604186,
AF1104.jpg,1,1.2032623444785673,0.7675174045398845,0.30347739286878733,0.9298140902800669,female,4.133333333333334,0.6234585511256955,
AF1105.jpg,4,1.1523203413613203,0.8076392519131617,0.28722265157103133,0.9109571072034204,female,1.7166666666666666,0.7831199372753781,
AF1106.jpg,6,1.2181545995769092,0.7966594163177062,0.3255157814670832,0.9164597309640896,female,3.5166666666666666,0.6507275372101721,
AF1107.jpg,1,1.205256923476034,0.7696006974642359,0.3186977629387036,0.9274925628737544,female,4.216666666666667,0.5551505114790765,
AF1108.jpg,4,1.1689048464789056,0.7891329769747828,0.3101684864343976,0.9187823492768913,female,1.8666666666666667,0.7240813388775701,
AF1109.jpg,3,1.2095715426035163,0.756740034525719,0.3168228381585582,0.9293319846101104,female,3.8833333333333333,0.6661721329614914,
AF111.jpg,1,1.215196770431045,0.776912138166423,0.3092305607254476,0.921464074077339,female,2.75,0.5084039498973099,
AF1110.jpg,4,1.2243644483795082,0.78399253822195,0.3102936152893653,0.9153761279117647,female,4.233333333333333,0.5928004971139373,
AF1111.jpg,4,1.1761679858817404,0.7962980712109611,0.30453066493806336,0.9192865041863768,female,2.3833333333333333,0.6661721329614916,
AF1112.jpg,3,1.2418944023228957,0.7414409266841397,0.3083427354459841,0.9365327593468572,female,4.233333333333333,0.6207340287621397,
AF1113.jpg,1,1.2018378092603486,0.7704942907909758,0.3120997427855513,0.9291840528970289,female,3.35,0.684575830567082,
AF1114.jpg,5,1.200395274341882,0.7761305475205976,0.31418374378700464,0.9241786296202155,female,2.966666666666667,0.41031887833842584,
AF1115.jpg,5,1.1757655414879307,0.7814933068229712,0.2980328198441148,0.9160212754657467,female,4.016666666666667,0.624137823400305,
AF1116.jpg,6,1.2478762859845598,0.7743728481619248,0.3260618293096651,0.9096783147620383,female,4.016666666666667,0.6762726024084974,
AF1117.jpg,2,1.1973807983064346,0.7974948670885514,0.31066515586779225,0.9136003020883646,female,1.9666666666666666,0.7356921488320418,
AF1118.jpg,4,1.180754899691756,0.7868234861970799,0.3001139292875116,0.9142377072302041,female,1.8333333333333333,0.668077602989218,
AF1119.jpg,1,1.1922412255321504,0.763034889174722,0.29417886143009553,0.917157137366748,female,2.7,0.5614750549117349,
AF112.jpg,4,1.155205297312353,0.7852078353807812,0.2935099177858866,0.9126518622527775,female,2.65,0.5469483909592215,
AF1120.jpg,1,1.212138049767121,0.7722492219313354,0.3182578378218629,0.9237054020757182,female,2.9,0.4765696633943422,
AF1121.jpg,5,1.152546141133464,0.7759701614846616,0.2844965325859696,0.9263345545440457,female,1.9666666666666666,0.7583806715217979,
AF1122.jpg,6,1.2437895133112369,0.777377754619965,0.3296543990947944,0.9278706080935859,female,3.6,0.717812118376484,
AF1123.jpg,6,1.2048143313485382,0.7937608478864805,0.3094877449260647,0.9212030784884797,female,2.5166666666666666,0.5672313570575752,
AF1124.jpg,4,1.1848530529201762,0.7661951835646817,0.30691139584242544,0.9249628956711663,female,3.55,0.6992732304667881,
AF1125.jpg,4,1.1843664703417118,0.7951561095627531,0.3029047134175061,0.9168963095202697,female,2.75,0.5712015287450464,
AF1126.jpg,6,1.2053984229629202,0.7833391260043192,0.304624044171514,0.9170965815918688,female,2.5833333333333335,0.7431419023347087,
AF1127.jpg,5,1.1709840577407782,0.7705361981761171,0.2926846971824389,0.9167103519350334,female,2.8666666666666667,0.46819765008810393,
AF1128.jpg,6,1.2172766543836817,0.7781162383090199,0.31313848251456283,0.9296705063331558,female,2.533333333333333,0.6500760494407536,
AF1129.jpg,4,1.1807015131990015,0.7688649570474223,0.28723591073173826,0.9255058927737342,female,4.166666666666667,0.7170246117012378,
AF113.jpg,1,1.2433590216195405,0.7698329303059729,0.31956771433988385,0.928346111608841,female,3.3666666666666667,0.609714205533526,
AF1130.jpg,4,1.1577186776985373,0.7730347115254698,0.2971875290714651,0.9231407536950637,female,2.8333333333333335,0.6422066478409216,
AF1131.jpg,6,1.2183879993306037,0.7579860569546016,0.33631085589192766,0.9228397801772779,female,3.066666666666667,0.6069279874259417,
AF1132.jpg,4,1.1920281122909684,0.7792112851383246,0.3127731550866265,0.9191585319748106,female,3.2333333333333334,0.6731324866865127,
AF1133.jpg,4,1.1969663127874828,0.7809761021578023,0.3155360218934822,0.923640813734986,female,3.2333333333333334,0.5634839166238779,
AF1134.jpg,3,1.2357204133022353,0.7591168079958754,0.29337556423877775,0.9387704101523551,female,3.3333333333333335,0.5420196589926082,
AF1135.jpg,6,1.247553909744605,0.768618822695375,0.31098595434910287,0.911148407548492,female,3.4,0.8274936632457461,
AF1136.jpg,4,1.1988377525368161,0.7754269891980639,0.30615951336172537,0.921919670485363,female,3.3666666666666667,0.8430506884386227,
AF1137.jpg,6,1.2132361522848627,0.7634158396028099,0.30592172898762376,0.9286866136647922,female,2.7,0.6962368581968815,
AF1138.jpg,2,1.153538510278678,0.7844327914683276,0.2962978468325907,0.9153940265989668,female,2.3333333333333335,0.7051064751106302,
AF1139.jpg,4,1.1709760256046304,0.7962204047238601,0.3041139317403765,0.9140461227155124,female,2.8833333333333333,0.5551505114790765,
AF114.jpg,4,1.1649889794362656,0.7900441008776742,0.29735907300714687,0.9111453216981856,female,2.5166666666666666,0.6762726024084973,
AF1140.jpg,4,1.1994757100682918,0.7917440933514593,0.29342276411989904,0.9224684786067653,female,3.9,0.8171882342333933,
AF1141.jpg,2,1.2130472133726204,0.7890853995501907,0.31602642239588097,0.9117005543543449,female,3.15,0.6057632809459261,
AF1142.jpg,4,1.1624088985643721,0.7950857042393554,0.29702912822966243,0.9176829795397514,female,2.6666666666666665,0.6288721857330795,
AF1143.jpg,6,1.2442219211768293,0.7697466257413297,0.3028102093873936,0.9324961743530902,female,1.9833333333333334,0.7008872504569528,
AF1144.jpg,5,1.1955226604035958,0.7740535352773619,0.30187686628132726,0.9257947518684001,female,2.716666666666667,0.5237306419436755,
AF1145.jpg,4,1.1957235795303516,0.7863029926071753,0.3101715270550968,0.9102833294143965,female,2.0166666666666666,0.7246662976417858,
AF1146.jpg,2,1.2124883426759556,0.7697137618505976,0.30710812437206997,0.9225273499051792,female,3.1,0.602255647052628,
AF1147.jpg,4,1.1951535582699677,0.7972767682079256,0.30414141652679405,0.9169883922254234,female,3.55,0.5344092255369317,
AF1148.jpg,2,1.2105657271378396,0.7946628913593304,0.29862453926646493,0.9206114258581973,female,3.816666666666667,0.7476894729916953,
AF1149.jpg,4,1.1722698666671088,0.7805445094311251,0.30443106141530923,0.9194999765156683,female,3.5,0.6764814252025461,
AF115.jpg,4,1.1733212082126994,0.7827457675927073,0.30044711639990257,0.9075519573338701,female,2.95,0.4288336566604185,
AF1150.jpg,1,1.1778537218507588,0.7567625551057011,0.279484090485009,0.9312518871959808,female,2.9,0.6297699337786183,
AF1151.jpg,4,1.1948210478571066,0.787737863768633,0.30707959919174405,0.9145377278535979,female,2.1666666666666665,0.7628374033532983,
AF1152.jpg,6,1.2493365103588994,0.7756767038293653,0.32830507940973896,0.9213794713802322,female,3.3,0.7657941485582803,
AF1153.jpg,1,1.2812152605101421,0.7778527919155666,0.32106667619773893,0.9272677765834313,female,3.2666666666666666,0.634239613242227,
AF1154.jpg,6,1.228496394344389,0.7760021432918122,0.30782299359620996,0.9212553941530427,female,4.1,0.681473975776784,
AF1155.jpg,4,1.187727200921328,0.8032336835683137,0.3064070637208467,0.9191548544715711,female,2.7666666666666666,0.6207340287621397,
AF1156.jpg,5,1.1591162202767884,0.7637519941071492,0.2974235436493618,0.9232614838593309,female,4.183333333333334,0.650727537210172,
AF1157.jpg,5,1.1664598119185383,0.7972471547627864,0.29704415453598093,0.9187675229620823,female,3.0166666666666666,0.5963637459756623,
AF1158.jpg,4,1.1760800020961564,0.7665312537955216,0.28235403798758496,0.9199891074601048,female,4.416666666666667,0.6186827632817329,
AF1159.jpg,5,1.1765410026742096,0.7838558218656905,0.29629678368658996,0.918088546285684,female,3.9833333333333334,0.700887250456953,
AF116.jpg,1,1.2290789965198083,0.7721589865416081,0.31741170368214405,0.9255646349719943,female,1.9833333333333334,0.7246662976417856,
AF1160.jpg,5,1.2061070738233444,0.7757308799930023,0.3061646979085013,0.92217298281012,female,3.683333333333333,0.6241378234003047,
AF1161.jpg,6,1.2092505197474044,0.7872647489054027,0.30256973046764896,0.9217704790577945,female,2.066666666666667,0.6856066636017631,
AF1162.jpg,4,1.1999804871229651,0.7809619133159837,0.32306597648595353,0.9111520689302497,female,4.1,0.6814739757767843,
AF1163.jpg,4,1.198779893602483,0.7917310496279075,0.2967577628335504,0.8978212603636011,female,3.1333333333333333,0.5664838521990365,
AF1164.jpg,5,1.1950623451592495,0.7781991244489733,0.3145490343282666,0.9176750613881799,female,2.9166666666666665,0.5301636033600229,
AF1165.jpg,4,1.1832907412558973,0.7778789008558412,0.297951486300482,0.9229942067791722,female,3.066666666666667,0.5783280010825677,
AF1166.jpg,5,1.1964398345187404,0.7684065999682693,0.31527597722709355,0.9271244429734166,female,3.75,0.7277781371744776,
AF1167.jpg,6,1.252167964724872,0.7838712699110358,0.3212379752696269,0.9159634166625235,female,4.1,0.681473975776784,
AF1168.jpg,1,1.210439067426079,0.7679708348745906,0.30788485278364186,0.9207447252559573,female,3.8833333333333333,0.761169186891749,
AF1169.jpg,4,1.2011626914636244,0.7982559900637893,0.3084217569793513,0.9090253181270218,female,3.6,0.717812118376484,
AF117.jpg,1,1.203357454189364,0.7690842545999108,0.30674239433545225,0.9296176526868398,female,2.4,0.7178121183764842,
AF1170.jpg,1,1.2083864613819506,0.761932677343355,0.30341556987113616,0.9224806449136674,female,4.283333333333333,0.4903014177279,
AF1171.jpg,6,1.2153829110208854,0.7669054079842162,0.30442753327053634,0.9279802530685952,female,4.283333333333333,0.5237306419436755,
AF1172.jpg,6,1.2081751754064416,0.7892505305205906,0.308225997266813,0.9191911657492762,female,3.9166666666666665,0.9259290646525584,
AF1173.jpg,6,1.2309592721256504,0.796233866767148,0.3175534100069221,0.9071809003811611,female,2.216666666666667,0.7152495514881189,
AF1174.jpg,5,1.2024928193775897,0.7687041274297246,0.3004242421100696,0.9233480620232282,female,4.5,0.6243640832675885,
AF1175.jpg,3,1.2343645903244207,0.7556312807036604,0.31584184210552685,0.9325656332768331,female,4.333333333333333,0.5420196589926081,
AF1176.jpg,4,1.1851374483539623,0.7868146618040229,0.30228649864564183,0.9135159157967561,female,2.3666666666666667,0.7122812876724767,
AF1177.jpg,4,1.210127192972284,0.7879097636505042,0.31581250353437973,0.91028140023039,female,3.683333333333333,0.6507275372101721,
AF1178.jpg,5,1.1970304078061476,0.7796952012285604,0.29412032952887845,0.915302673093331,female,3.9833333333333334,0.5963637459756626,
AF1179.jpg,6,1.2154932688749274,0.7911186051866496,0.31790927816340986,0.9129590090654446,female,3.933333333333333,0.6856066636017631,
AF118.jpg,4,1.1933194818348005,0.79248792413219,0.2994924434250698,0.913063024230354,female,2.8,0.576370878714833,
AF1180.jpg,3,1.1967977979091087,0.783437581947445,0.3191983545921314,0.9201676112153709,female,3.65,0.7988338958884623,
AF1181.jpg,1,1.2366406075260783,0.7698583320088701,0.31106403846835157,0.9340229616479598,female,2.5,0.6509445549041193,
AF1182.jpg,4,1.1879733049778847,0.7747313442181258,0.3048626158378777,0.9203237450221707,female,2.9166666666666665,0.4971671160112442,
AF1183.jpg,3,1.203941768414041,0.7449646751281841,0.304233290703012,0.9474834147467907,female,3.6166666666666667,0.6402241838994507,
AF1184.jpg,4,1.2143838419292798,0.8004668782584832,0.31681100366333115,0.9192400302248617,female,2.3333333333333335,0.6552698154756149,
AF1185.jpg,4,1.1812696761590147,0.7776586161555734,0.29549097571500355,0.9203549534906021,female,2.6166666666666667,0.6131791749276647,
AF1186.jpg,2,1.1702786728806067,0.798596089821723,0.31690064995942124,0.9070764316052131,female,2.2,0.6324555320336759,
AF1187.jpg,5,1.1762654251868059,0.7839494586759607,0.3007658268210059,0.9241504735965856,female,3.8,0.6587095756740945,
AF1188.jpg,6,1.2068437693472496,0.7964980582800781,0.3146824833711454,0.9153998209595442,female,2.5166666666666666,0.6241378234003048,
AF1189.jpg,5,1.1774684646185296,0.7886452278727173,0.2992800157200466,0.9164162939549497,female,2.7333333333333334,0.7782350014707153,
